date,close,company
2021-04-03,182.77127296968862,madly
2021-04-04,183.9139336718683,madly
2021-04-05,180.93953149806535,madly
2021-04-06,182.25465988052537,madly
2021-04-07,179.240656646015,madly
2021-04-08,184.55436857389134,madly
2021-04-09,183.2261631302312,madly
2021-04-10,180.99544273246954,madly
2021-04-11,180.8012490087909,madly
2021-04-12,183.38136086757078,madly
2021-04-13,182.45223249612852,madly
2021-04-14,184.03518917566993,madly
2021-04-15,181.25841460910638,madly
2021-04-16,182.88195692653363,madly
2021-04-17,180.50796718884652,madly
2021-04-18,181.35594731407798,madly
2021-04-19,179.6828889305348,madly
2021-04-20,181.17717292877117,madly
2021-04-21,183.47313979998097,madly
2021-04-22,181.41816919851718,madly
2021-04-23,181.1224922672699,madly
2021-04-24,182.2099178435993,madly
2021-04-25,183.0391829209074,madly
2021-04-26,180.6321853600995,madly
2021-04-27,179.67769772677397,madly
2021-04-28,180.76314528515397,madly
2021-04-29,177.97702679003064,madly
2021-04-30,176.40888860680164,madly
2021-05-01,177.31494994193295,madly
2021-05-02,173.7830925580565,madly
2021-05-03,174.00969950293592,madly
2021-05-04,174.1975876727864,madly
2021-05-05,176.12314902541337,madly
2021-05-06,178.62248670844488,madly
2021-05-07,176.20154530116528,madly
2021-05-08,177.51896992334494,madly
2021-05-09,177.3241713725978,madly
2021-05-10,175.1642876941883,madly
2021-05-11,173.18820007190715,madly
2021-05-12,176.9324528206731,madly
2021-05-13,177.12795140005238,madly
2021-05-14,177.80544695469698,madly
2021-05-15,177.74836929821228,madly
2021-05-16,174.27490152008448,madly
2021-05-17,176.2528151339574,madly
2021-05-18,176.3956246945514,madly
