date,close,company,dayofweek,month,day,close_lag1,close_lag7,close_ma5,close_ma20
2020-02-22,114.3787842174503,bubl,5,2,22,111.4467003974429,116.47821556612604,113.75441265332097,117.95093351396898
2020-02-23,115.665536239564,bubl,6,2,23,114.3787842174503,115.20149717914842,113.69009093001792,117.48857486111669
2020-02-24,115.83949389685964,bubl,0,2,24,115.665536239564,121.28892092712891,113.91719372564123,117.00777699787241
2020-02-25,113.86291251006348,bubl,1,2,25,115.83949389685964,115.98714485607933,114.23868545227606,116.30406383267582
2020-02-26,121.02639431538772,bubl,2,2,26,113.86291251006348,114.70397991874312,116.15462423586503,116.26803431690671
2020-02-27,120.29762507384798,bubl,3,2,27,121.02639431538772,112.25545387688928,117.33839240714455,116.0520873516588
2020-02-28,118.49945783040975,bubl,4,2,28,120.29762507384798,111.4467003974429,117.90517672531371,115.93938318123494
2020-02-29,122.26064286743345,bubl,5,2,29,118.49945783040975,114.3787842174503,119.18940651942849,116.28804600731166
2020-03-01,124.2307644935935,bubl,6,3,1,122.26064286743345,115.665536239564,121.26297691613449,116.70029346027891
2020-03-02,121.77586632055264,bubl,0,3,2,124.2307644935935,115.83949389685964,121.41287131716747,117.21804728776007
2020-03-03,127.71105041081545,bubl,1,3,3,121.77586632055264,113.86291251006348,122.89555638456095,117.80636041794014
2020-03-04,131.59689471597926,bubl,2,3,4,127.71105041081545,121.02639431538772,125.51504376167486,118.53990831591291
2020-03-05,134.4701034042669,bubl,3,3,5,131.59689471597926,120.29762507384798,127.95693586904153,119.44887195088911
2020-03-06,132.72022582505036,bubl,4,3,6,134.4701034042669,118.49945783040975,129.65482813533293,120.26097246383533
2020-03-07,129.6315161381138,bubl,5,3,7,132.72022582505036,122.26064286743345,131.22595809884515,120.98247341178357
2020-03-08,134.3963279626756,bubl,6,3,8,129.6315161381138,124.2307644935935,132.5630136092172,121.63784376356094
2020-03-09,137.67454777193487,bubl,0,3,9,134.3963279626756,121.77586632055264,133.7785442204083,122.7222139093537
2020-03-10,135.81635767943794,bubl,1,3,10,137.67454777193487,127.71105041081545,134.0477950754425,123.77783279738844
2020-03-11,139.63330216636555,bubl,2,3,11,135.81635767943794,131.59689471597926,135.43041034370555,125.14672521186226
2020-03-12,135.46355083014674,bubl,3,3,12,139.63330216636555,134.4701034042669,136.59681728211214,126.34756773349746
2020-03-13,139.03544391158871,bubl,4,3,13,135.46355083014674,132.72022582505036,137.52464047189477,127.58040071820434
2020-03-14,138.63422682895072,bubl,5,3,14,139.03544391158871,129.6315161381138,137.71657628329794,128.72883524767371
2020-03-15,140.914843645089,bubl,6,3,15,138.63422682895072,134.3963279626756,138.73627347642815,129.98260273508518
2020-03-16,138.61170127822217,bubl,0,3,16,140.914843645089,137.67454777193487,138.53195329879946,131.2200421734931
2020-03-17,139.17003930177628,bubl,1,3,17,138.61170127822217,135.81635767943794,139.27325099312537,132.12722442281253
2020-03-18,134.34290774109863,bubl,2,3,18,139.17003930177628,139.63330216636555,138.3347437590274,132.82948855617508
2020-03-19,140.05879077270453,bubl,3,3,19,134.34290774109863,135.46355083014674,138.6196565477781,133.9074552032898
2020-03-20,134.04282031433797,bubl,4,3,20,140.05879077270453,139.03544391158871,137.2452518816279,134.49656407563504
2020-03-21,139.64072421332617,bubl,5,3,21,134.04282031433797,138.63422682895072,137.45105646864872,135.26706206162166
2020-03-22,138.56200995630627,bubl,6,3,22,139.64072421332617,140.914843645089,137.32945059955472,136.10636924340935
2020-03-23,138.9686397347651,bubl,0,3,23,138.56200995630627,138.61170127822217,138.254596998288,136.66924870960685
2020-03-24,133.45292345985567,bubl,1,3,24,138.9686397347651,139.17003930177628,136.93342353571825,136.76205014680065
2020-03-25,132.59607228352587,bubl,2,3,25,133.45292345985567,134.34290774109863,136.64407392955582,136.6683485907636
2020-03-26,141.69408030475205,bubl,3,3,26,132.59607228352587,140.05879077270453,137.054745147841,137.11704131474866
2020-03-27,141.4581626465147,bubl,4,3,27,141.69408030475205,134.04282031433797,137.6339756858827,137.70837364016873
2020-03-28,143.64966335535738,bubl,5,3,28,141.4581626465147,139.64072421332617,138.57018041000111,138.17104040980283
2020-03-29,137.21178603296903,bubl,6,3,29,143.64966335535738,138.56200995630627,139.3219529246238,138.14790232285452
2020-03-30,132.3392396354595,bubl,0,3,30,137.21178603296903,138.9686397347651,139.27058639501053,137.9740464206556
2020-03-31,129.8170451924159,bubl,1,3,31,132.3392396354595,133.45292345985567,136.8951793725433,137.48323357195812
2020-04-01,133.9797380917903,bubl,2,4,1,129.8170451924159,132.59607228352587,135.3994944615984,137.4090429350403
2020-04-02,132.41358020759168,bubl,3,4,2,133.9797380917903,141.69408030475205,133.15227783204529,137.07794974984046
2020-04-03,130.7217816033117,bubl,4,4,3,132.41358020759168,141.4581626465147,131.8542769461138,136.68232748855849
2020-04-04,127.54718520906545,bubl,5,4,4,130.7217816033117,143.64966335535738,130.89586606083498,136.0139445667573
2020-04-05,126.19345332629428,bubl,6,4,5,127.54718520906545,137.21178603296903,130.17114768761067,135.3930321691609
2020-04-06,121.27505203762934,bubl,0,4,6,126.19345332629428,132.3392396354595,127.63021047677849,134.49828280595358
2020-04-07,122.7338639865596,bubl,1,4,7,121.27505203762934,129.8170451924159,125.69426723257209,133.91783061822662
2020-04-08,124.70373273864968,bubl,2,4,8,122.7338639865596,133.9797380917903,124.49065745963966,133.15007771652387
2020-04-09,125.00776550432184,bubl,3,4,9,124.70373273864968,132.41358020759168,123.98277351869095,132.6983249760231
2020-04-10,123.7462641113705,bubl,4,4,10,125.00776550432184,130.7217816033117,123.49333567570618,131.9036019709253
2020-04-11,123.2622240453204,bubl,5,4,11,123.7462641113705,127.54718520906545,123.89077007724441,131.138612675376
2020-04-12,123.14990824749144,bubl,6,4,12,123.2622240453204,126.19345332629428,123.97397892943077,130.3476761010123
2020-04-13,121.6259689365595,bubl,0,4,13,123.14990824749144,121.27505203762934,123.35842616901273,129.7563283748475
2020-04-14,118.40411780231106,bubl,1,4,14,121.6259689365595,122.7338639865596,122.03769662861059,129.04673065078677
2020-04-15,120.58100322523086,bubl,2,4,15,118.40411780231106,124.70373273864968,121.40464445138264,127.99107679681072
2020-04-16,115.8916643371292,bubl,3,4,16,120.58100322523086,125.00776550432184,119.9305325097444,126.71275188134143
2020-04-17,123.52501680069275,bubl,4,4,17,115.8916643371292,123.7462641113705,120.00555422038467,125.7065195536082
2020-04-18,121.34904229070916,bubl,5,4,18,123.52501680069275,123.2622240453204,119.95016889121462,124.91338236649521
2020-04-19,123.94919109757711,bubl,6,4,19,121.34904229070916,123.14990824749144,121.05918355026782,124.49387993960109
2020-04-20,120.98459280845636,bubl,0,4,20,123.94919109757711,121.6259689365595,121.13990146691292,124.05225732040313
2020-04-21,118.17358269463264,bubl,1,4,21,120.98459280845636,118.40411780231106,121.5962851384136,123.26194955054522
2020-04-22,119.98766808342116,bubl,2,4,22,118.17358269463264,120.58100322523086,120.88881539495928,122.64065394433672
2020-04-23,116.4510766944647,bubl,3,4,23,119.98766808342116,115.8916643371292,119.9092222757104,121.92711869889436
2020-04-24,115.82921770934476,bubl,4,4,24,116.4510766944647,123.52501680069275,118.28522759806393,121.34122032390833
2020-04-25,115.52149838921449,bubl,5,4,25,115.82921770934476,121.34904229070916,117.19260871421554,120.80762257705433
2020-04-26,115.67949012321355,bubl,6,4,26,115.52149838921449,123.94919109757711,116.69379019993173,120.52784448133355
2020-04-27,120.37215249369146,bubl,0,4,27,115.67949012321355,120.98459280845636,116.77068708198578,120.40975890669013
2020-04-28,121.6772054148425,bubl,1,4,28,120.37215249369146,118.17358269463264,117.81591282606136,120.25843254049978
2020-04-29,119.372229902287,bubl,2,4,29,121.6772054148425,119.98766808342116,118.52451526464979,119.97665576039802
2020-04-30,121.95608476666256,bubl,3,4,30,119.372229902287,116.4510766944647,119.8114325401394,119.88714679316263
2020-05-01,120.05901284822704,bubl,4,5,1,121.95608476666256,115.82921770934476,120.68733708514212,119.72698623330795
2020-05-02,133.6128525602198,bubl,5,5,2,120.05901284822704,115.52149838921449,123.3354770984478,120.2501334489444
2020-05-03,140.66924888921977,bubl,6,5,3,133.6128525602198,115.67949012321355,127.13388579332323,121.2022974465774
2020-05-04,139.2276392988458,bubl,0,5,4,140.66924888921977,120.37215249369146,131.10496767263498,122.24347352140414
2020-05-05,138.60130228131663,bubl,1,5,5,139.2276392988458,121.6772054148425,134.4340111755658,123.14448847420843
2020-05-06,139.68692058783222,bubl,2,5,6,138.60130228131663,119.372229902287,138.35959272348686,124.33425128674358
2020-05-07,148.19413256636184,bubl,3,5,7,139.68692058783222,121.95608476666256,141.27584872471525,125.56770707502703
2020-05-08,150.0677803012543,bubl,4,5,8,148.19413256636184,120.05901284822704,143.15555500712216,127.00364397555427
2020-05-09,147.44320910731273,bubl,5,5,9,150.0677803012543,133.6128525602198,144.79866896881555,128.17834487604108
2020-05-10,149.6586326762372,bubl,6,5,10,147.44320910731273,140.66924888921977,147.01013504779968,129.61204686943012
2020-05-11,148.19278374837444,bubl,0,5,11,149.6586326762372,139.2276392988458,148.7113076799081,131.11300692211722
2020-05-12,149.46497656353287,bubl,1,5,12,148.19278374837444,138.60130228131663,148.9654764793423,132.5868723461228
2020-05-13,153.14313442634423,bubl,2,5,13,149.46497656353287,139.68692058783222,149.5805473043603,134.42147523271677
2020-05-14,158.3112088627315,bubl,3,5,14,153.14313442634423,148.19413256636184,151.75414725544405,136.54557479038607
2020-05-15,158.68684651860286,bubl,4,5,15,158.3112088627315,150.0677803012543,153.55979002391717,138.70384219685553
2020-05-16,157.33799231475828,bubl,5,5,16,158.68684651860286,147.44320910731273,155.38883173719395,140.78676730643275
2020-05-17,152.32419380019658,bubl,6,5,17,157.33799231475828,149.6586326762372,155.96067518452668,142.38436937175803
2020-05-18,152.32492592330843,bubl,0,5,18,152.32419380019658,148.19278374837444,155.79703348391953,143.9167553971813
2020-05-19,151.329724031378,bubl,1,5,19,152.32492592330843,149.46497656353287,154.40073651764882,145.51463010363585
2020-05-20,153.19579009570415,bubl,2,5,20,151.329724031378,153.14313442634423,153.3025252330691,147.07661537008795
2020-05-21,154.67896659215472,bubl,3,5,21,153.19579009570415,158.3112088627315,152.77072008854836,148.8076130572843
2020-05-22,154.9620477805718,bubl,4,5,22,154.67896659215472,158.68684651860286,153.29829088462344,149.87507281830193
2020-05-23,151.05065916244803,bubl,5,5,23,154.9620477805718,157.33799231475828,153.04343753245135,150.39414333196333
2020-05-24,147.05480714621314,bubl,6,5,24,151.05065916244803,152.32419380019658,152.18845415541836,150.7855017243317
2020-05-25,148.5379474536438,bubl,0,5,25,147.05480714621314,152.32492592330843,151.25688562700628,151.28233398294805
2020-05-26,147.4363543290802,bubl,1,5,26,148.5379474536438,151.329724031378,149.8083631743914,151.66980567001048
2020-05-27,147.0767606031832,bubl,2,5,27,147.4363543290802,153.19579009570415,148.23130573891368,151.61393707185152
2020-05-28,145.66137723479116,bubl,3,5,28,147.0767606031832,154.67896659215472,147.1534493533823,151.39361691852838
2020-05-29,148.12935784196625,bubl,4,5,29,145.66137723479116,154.9620477805718,147.3683594925329,151.42792435526104
2020-05-30,146.54531042183862,bubl,5,5,30,148.12935784196625,151.05065916244803,146.9698320861719,151.2722582425411
2020-05-31,145.10976805410294,bubl,6,5,31,146.54531042183862,147.05480714621314,146.50451483117644,151.11810745782753
2020-06-01,143.4779249068148,bubl,0,6,1,145.10976805410294,148.5379474536438,145.78474769190277,150.8187548749916
2020-06-02,143.21154007484142,bubl,1,6,2,143.4779249068148,147.4363543290802,145.2947802599128,150.3221751574165
2020-06-03,146.9001541978749,bubl,2,6,3,143.21154007484142,147.0767606031832,145.04893953109453,149.7516224241737
2020-06-04,152.4894110339622,bubl,3,6,4,146.9001541978749,145.66137723479116,146.23775965351928,149.44175064994164
2020-06-05,149.50067842219923,bubl,4,6,5,152.4894110339622,148.12935784196625,147.1159417271385,149.04988495531367
2020-06-06,147.87749063503003,bubl,5,6,6,149.50067842219923,146.54531042183862,147.99585487278154,148.82754979705535
2020-06-07,142.8537907698416,bubl,6,6,7,147.87749063503003,145.10976805410294,147.9243050117816,148.35399303938203
2020-06-08,143.4147587494712,bubl,0,6,8,142.8537907698416,143.4779249068148,147.22722592210087,147.9582447752867
2020-06-09,144.79312329353797,bubl,1,6,9,143.4147587494712,143.21154007484142,145.687968374016,147.53811143517837
2020-06-10,140.53147455605134,bubl,2,6,10,144.79312329353797,146.9001541978749,143.89412760078642,146.8307368333732
2020-06-11,141.84732786167527,bubl,3,6,11,140.53147455605134,152.4894110339622,142.68809504611548,146.17500083742837
2020-06-12,150.5044126919533,bubl,4,6,12,141.84732786167527,149.50067842219923,144.21821943053783,146.14768851390363
2020-06-13,140.53872169489628,bubl,5,6,13,150.5044126919533,147.87749063503003,143.64301201962283,145.82188424133778
2020-06-14,144.26951106731138,bubl,6,6,14,140.53872169489628,142.8537907698416,143.5382895743775,145.60846242202115
2020-06-15,145.83787839233923,bubl,0,6,15,144.26951106731138,143.4147587494712,144.5995703416351,145.52853862518413
2020-06-16,144.27065265563593,bubl,1,6,16,145.83787839233923,144.79312329353797,145.08423530042722,145.38823322780675
2020-06-17,137.15131553392342,bubl,2,6,17,144.27065265563593,140.53147455605134,142.41361586882124,144.96273014276338
2020-06-18,131.22809420531084,bubl,3,6,18,137.15131553392342,141.84732786167527,140.55149037090416,144.1176669609306
2020-06-19,126.5626837048189,bubl,4,6,19,131.22809420531084,150.5044126919533,137.01012489840568,143.1185356250796
2020-06-20,125.411466871651,bubl,5,6,20,126.5626837048189,140.53872169489628,132.92484259426803,142.13362056595702
2020-06-21,124.32050615755726,bubl,6,6,21,125.411466871651,144.26951106731138,128.9348132946523,141.17574962849415
2020-06-22,120.84834161198891,bubl,0,6,22,124.32050615755726,145.83787839233923,125.67421851026538,140.05758970535152
2020-06-23,126.75516703476634,bubl,1,6,23,120.84834161198891,144.27065265563593,124.77963307615649,139.05034034719606
2020-06-24,123.00241057257406,bubl,2,6,24,126.75516703476634,137.15131553392342,124.06757844970753,137.57599032412668
2020-06-25,125.9358511427024,bubl,3,6,25,123.00241057257406,131.22809420531084,124.17245530391781,136.39774896015186
2020-06-26,124.986885314994,bubl,4,6,26,125.9358511427024,126.5626837048189,124.30573113540513,135.25321869415
2020-06-27,123.85438532668084,bubl,5,6,27,124.986885314994,125.411466871651,124.90693987834354,134.303248421992
2020-06-28,122.90554889979036,bubl,6,6,28,123.85438532668084,124.32050615755726,124.13701625134834,133.27778792950795
2020-06-29,127.3493332204284,bubl,0,6,29,122.90554889979036,120.84834161198891,125.00640078091922,132.40559842585247
2020-06-30,127.99521471787546,bubl,1,6,30,127.3493332204284,126.75516703476634,125.41827349595383,131.77878543394368
2020-07-01,129.09897229511844,bubl,2,7,1,127.99521471787546,123.00241057257406,126.24069089197869,131.14136765561585
2020-07-02,128.38451211655803,bubl,3,7,2,129.09897229511844,125.9358511427024,127.14671624995415,130.03537262684605
2020-07-03,135.22789269013757,bubl,4,7,3,128.38451211655803,124.986885314994,129.6111850080236,129.76983117660814
2020-07-04,136.20493571198674,bubl,5,7,4,135.22789269013757,123.85438532668084,131.38230550633526,129.3666024088419
2020-07-05,139.32488534406815,bubl,6,7,5,136.20493571198674,122.90554889979036,133.64823963157377,129.04095275642834
2020-07-06,134.1840369402516,bubl,0,7,6,139.32488534406815,127.3493332204284,134.6652525606004,128.53662197065916
2020-07-07,133.18373474882858,bubl,1,7,7,134.1840369402516,127.99521471787546,135.6250970870545,128.3382429314044
2020-07-08,135.47434964723914,bubl,2,7,8,133.18373474882858,129.09897229511844,135.67438847847484,128.55055570350083
2020-07-09,142.57217084789318,bubl,3,7,9,135.47434964723914,128.38451211655803,136.94783550565612,129.35103006065452
2020-07-10,138.7861527535209,bubl,4,7,10,142.57217084789318,135.22789269013757,136.84008898754666,130.01976435474802
2020-07-11,135.85543890099746,bubl,5,7,11,138.7861527535209,136.20493571198674,137.17436937969586,130.59651099192004
2020-07-12,137.81034242323423,bubl,6,7,12,135.85543890099746,139.32488534406815,138.099690914577,131.4446110324823
2020-07-13,144.2418532926196,bubl,0,7,13,137.81034242323423,134.1840369402516,139.85319164365308,132.31894534537497
2020-07-14,139.8228364935666,bubl,1,7,14,144.2418532926196,133.18373474882858,139.30332477278776,133.15996664142457
2020-07-15,137.204277106039,bubl,2,7,15,139.8228364935666,135.47434964723914,138.98694964329138,133.72338793959142
2020-07-16,138.7470150555818,bubl,3,7,16,137.204277106039,142.57217084789318,139.56526487420825,134.4113944266208
2020-07-17,135.2501705038881,bubl,4,7,17,138.7470150555818,138.7861527535209,139.05323049033902,134.98118368548117
2020-07-18,135.28941869013693,bubl,5,7,18,135.2501705038881,135.85543890099746,137.26274356984248,135.6003771749985
2020-07-19,136.98548956091946,bubl,6,7,19,135.28941869013693,137.81034242323423,136.69527418331307,136.08218499202306
2020-07-20,138.77946788924555,bubl,0,7,20,136.98548956091946,144.2418532926196,137.01031233995437,136.62139765059155
2020-07-21,140.10408434664444,bubl,1,7,21,138.77946788924555,139.8228364935666,137.28172619816692,137.17165325316785
2020-07-22,140.47819679198344,bubl,2,7,22,140.10408434664444,137.204277106039,138.32733145578595,137.77633748693913
2020-07-23,140.21106683720373,bubl,3,7,23,140.47819679198344,138.7470150555818,139.31166108519932,138.02549619429243
2020-07-24,140.87901885486338,bubl,4,7,24,140.21106683720373,135.2501705038881,140.0903669439881,138.25920035143628
2020-07-25,140.84437689248549,bubl,5,7,25,140.87901885486338,135.28941869013693,140.5033487446361,138.33517492885713
2020-07-26,139.56385485915436,bubl,6,7,26,140.84437689248549,136.98548956091946,140.3953028471381,138.60416582480227
2020-07-27,139.08158438663668,bubl,0,7,27,139.56385485915436,138.77946788924555,140.11598036606875,138.89905830669267
2020-07-28,142.02093238318923,bubl,1,7,28,139.08158438663668,140.10408434664444,140.4779534752658,139.22638744349018
2020-07-29,140.96726962979957,bubl,2,7,29,142.02093238318923,140.47819679198344,140.49560363025307,139.14614238258548
2020-07-30,145.87467713020348,bubl,3,7,30,140.96726962979957,140.21106683720373,141.50166367779667,139.50056860141962
2020-07-31,145.67555449936688,bubl,4,7,31,145.87467713020348,140.87901885486338,142.72400360583916,139.9915743813381
2020-08-01,142.9107192143796,bubl,5,8,1,145.67555449936688,140.84437689248549,143.48983057138776,140.24659322089536
2020-08-02,141.9761091571346,bubl,6,8,2,142.9107192143796,139.56385485915436,143.48086592617682,140.13330601412113
2020-08-03,132.89768958433913,bubl,0,8,3,141.9761091571346,139.08158438663668,141.86694991708475,139.78704866865976
2020-08-04,134.69638735596945,bubl,1,8,4,132.89768958433913,142.02093238318923,139.63129196223795,139.66165418115628
2020-08-05,133.8014508404369,bubl,2,8,5,134.69638735596945,140.96726962979957,137.25647123045195,139.41437597039902
2020-08-06,135.36694817800685,bubl,3,8,6,133.8014508404369,145.87467713020348,135.7477170231774,139.42021485410496
2020-08-07,132.24249270733895,bubl,4,8,7,135.36694817800685,145.67555449936688,133.80099373321826,139.26786855496508
2020-08-08,129.02045772587343,bubl,5,8,8,132.24249270733895,142.9107192143796,133.0255473615251,138.86961696321276
2020-08-09,129.36866499922672,bubl,6,8,9,129.02045772587343,141.9761091571346,131.96000289017658,138.39907681871182
2020-08-10,129.66000788105256,bubl,0,8,10,129.36866499922672,132.89768958433913,131.13171429829973,137.87687299543222
2020-08-11,127.89603157419197,bubl,1,8,11,129.66000788105256,134.69638735596945,129.63753097753676,137.24776473454264
2020-08-12,131.37427005992416,bubl,2,8,12,127.89603157419197,133.8014508404369,129.46388644805376,136.80592489567866
2020-08-13,131.18027072741305,bubl,3,8,13,131.37427005992416,135.36694817800685,129.8958490483617,136.32098748930616
2020-08-14,132.47714165556886,bubl,4,8,14,131.18027072741305,132.24249270733895,130.51754437963012,135.90262572746033
2020-08-15,132.08415506705933,bubl,5,8,15,132.47714165556886,129.02045772587343,131.00237381683147,135.52864073785557
2020-08-16,127.83801617581908,bubl,6,8,16,132.08415506705933,129.36866499922672,130.99077073715688,134.96646232731467
2020-08-17,125.28865878034884,bubl,0,8,17,127.83801617581908,129.66000788105256,129.77364848124182,134.12984864717265
2020-08-18,124.7161011141039,bubl,1,8,18,125.28865878034884,127.89603157419197,128.48081455858,133.3172902213879
2020-08-19,125.08828206310372,bubl,2,8,19,124.7161011141039,131.37427005992416,127.00304264008699,132.27797046803292
2020-08-20,124.47614501618337,bubl,3,8,20,125.08828206310372,131.18027072741305,125.48144062991177,131.21799999387372
2020-08-21,127.14799943591838,bubl,4,8,21,124.47614501618337,132.47714165556886,125.34343728193164,130.42986400495064
2020-08-22,129.36504703144496,bubl,5,8,22,127.14799943591838,132.08415506705933,126.15871493215086,129.7993108986662
2020-08-23,131.5297059144471,bubl,6,8,23,129.36504703144496,127.83801617581908,127.5214358922195,129.73091171517157
2020-08-24,127.4892999959708,bubl,0,8,24,131.5297059144471,125.28865878034884,128.00163947879292,129.37055734717165
2020-08-25,132.44912353779728,bubl,1,8,25,127.4892999959708,124.7161011141039,129.5962351831157,129.30294098203967
2020-08-26,131.05711508407202,bubl,2,8,26,132.44912353779728,125.08828206310372,130.37805831274642,129.0874493273429
2020-08-27,133.9274104827496,bubl,3,8,27,131.05711508407202,124.47614501618337,131.29053100300735,129.17169521611345
2020-08-28,137.65408155934904,bubl,4,8,28,133.9274104827496,127.14799943591838,132.51540613198773,129.60337640778724
2020-08-29,135.70751562451375,bubl,5,8,29,137.65408155934904,129.36504703144496,134.15904925769632,129.92031893905158
2020-08-30,131.5707256410018,bubl,6,8,30,135.70751562451375,131.5297059144471,133.98336967833725,130.01585482704905
2020-08-31,127.47983148636396,bubl,0,8,31,131.5707256410018,127.4892999959708,133.26791295879562,129.99504482265766
2020-09-01,132.3894712167502,bubl,1,9,1,127.47983148636396,132.44912353779728,132.96032510559576,130.04580488049896
2020-09-02,130.26470481923852,bubl,2,9,2,132.3894712167502,131.05711508407202,131.48244975757365,130.0000265850902
2020-09-03,123.56656334993065,bubl,3,9,3,130.26470481923852,133.9274104827496,129.05425930265702,129.5544976698083
2020-09-04,122.65744773641498,bubl,4,9,4,123.56656334993065,137.65408155934904,127.27160372173967,129.08316230327608
2020-09-05,122.32341540962484,bubl,5,9,5,122.65744773641498,135.70751562451375,126.24032050639184,128.8074322649664
2020-09-06,124.145552905557,bubl,6,9,6,122.32341540962484,131.5707256410018,124.59153684415318,128.7502769712268
2020-09-07,118.22902876301858,bubl,0,9,7,124.145552905557,127.47983148636396,122.1844016329092,128.42592335367252
2020-09-08,123.94332993398882,bubl,1,9,8,118.22902876301858,132.3894712167502,122.25975494972086,128.36867574721677
2020-09-09,121.3239609578338,bubl,2,9,9,123.94332993398882,130.26470481923852,121.99305759400461,128.21106654429929
2020-09-10,119.5654630518238,bubl,3,9,10,121.3239609578338,123.56656334993065,121.4414671224444,127.83193972509457
2020-09-11,121.3584994318188,bubl,4,9,11,119.5654630518238,122.65744773641498,120.88405642769676,127.43161234511327
2020-09-12,120.60063139472958,bubl,5,9,12,121.3584994318188,122.32341540962484,121.35837695403896,126.88515861912738
2020-09-13,124.60381205814602,bubl,6,9,13,120.60063139472958,124.145552905557,121.4904733788704,126.74088422223615
2020-09-14,123.31773673984152,bubl,0,9,14,124.60381205814602,118.22902876301858,121.88922853527194,126.28431488233836
2020-09-15,132.0456223349596,bubl,1,9,15,123.31773673984152,123.94332993398882,124.3852603918991,126.33374024488273
2020-09-16,130.90659296433194,bubl,2,9,16,132.0456223349596,121.3239609578338,126.29487909840172,126.18269936896186
2020-09-17,132.30175290146374,bubl,3,9,17,130.90659296433194,119.5654630518238,128.63510339974854,125.91508293606759
2020-09-18,129.21401553451264,bubl,4,9,18,132.30175290146374,121.3584994318188,129.5571440950219,125.59040793156753
2020-09-19,128.5215279076233,bubl,5,9,19,129.21401553451264,120.60063139472958,130.59790232857824,125.43794804489862
